date,sample_period,village,household,specimen_id,sample_id,cryo_id,coliform,chicken_breed,box_number,isolate_number,drug_code,drug_name,drug_class,halo_ring,round_halo_ring,drug_result,result_category
2-Jul-15,1,1,1,15-7-T-H1-C6-1,2C1P6.1,5.1,mu_pos,0,1,1,G,sulfisoxazole,sulfonamide,16.65,17,2,
10-Jun-15,0,1,5,15-6-T-H5-C1-1,C5P1.1,31.1,mu_neg,0,,1,AM,ampicillin,beta-lactam,16.67,17,2,
2-Jul-15,1,1,4,15-7-T-H4-C7-3,2C4P7.3,41.3,mu_pos,0,2,3,AM,ampicillin,beta-lactam,16.67,17,2,
10-Jun-15,0,1,2,15-6-T-H2-C5-1,C2P5.1,20.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,16.67,17,2,
12-Jun-15,0,0,7,15-6-P-H7-C2-1,C7P2.1,102.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,16.68,17,2,
10-Jun-15,0,1,3,15-6-T-H3-C5-2,C3P5.2,25.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,16.7,17,2,
10-Jun-15,0,1,3,15-6-T-H3-C5-2,C3P5.2,25.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,16.7,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C5-1,2C3P5.1,29.1,mu_pos,0,2,1,AMC,amoxicillin-clavulanate,beta-lactam,16.71,17,2,
2-Jul-15,1,1,6,15-7-T-H6-B7-1,2C6B7.1,54.1,mu_pos,1,3,1,CF,cephalothin,cephalosporin,16.71,17,2,
10-Jun-15,0,1,4,15-6-T-H4-C4-3,C4P1.3,26.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,16.72,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C2-3,2C7P2.3,59.3,mu_pos,0,3,3,CF,cephalothin,cephalosporin,16.73,17,2,
2-Jul-15,1,1,9,15-7-T-H9-C4-1,2C9P4.1,73.1,mu_pos,0,4,1,AM,ampicillin,beta-lactam,16.74,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C10-1,2C3P10.1,34.1,mu_pos,0,2,1,AMC,amoxicillin-clavulanate,beta-lactam,16.74,17,2,
10-Jun-15,0,1,1,15-6-T-H1-B2-3,C1B2.3,2.3,0,1,,3,ENO,enrofloxacin ,fluoroquinolone,16.74,17,2,
12-Jun-15,0,1,8,15-6-T-H8-C1-2,C8P1.2,56.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,16.75,17,2,
12-Jun-15,0,0,1,15-6-P-H1-C1-1,C1P1.1,71.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,16.75,17,2,
2-Jul-15,1,1,1,15-7-T-H1-B3-3,2C1B3.3,12.3,mu_pos,1,1,3,CF,cephalothin,cephalosporin,16.75,17,2,
2-Jul-15,1,1,6,15-7-T-H6-B9-3,2C6B9.3,56.3,mu_pos,1,3,3,ENO,enrofloxacin ,fluoroquinolone,16.75,17,2,
10-Jun-15,0,1,3,15-6-T-H3-C3-1,C3P3.1,23.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,16.76,17,2,
2-Jul-15,1,1,1,15-7-T-H1-B8-1,2C1B8.1,17.1,mu_neg,1,1,1,AMC,amoxicillin-clavulanate,beta-lactam,16.76,17,2,
2-Jul-15,1,1,9,15-7-T-H9-C4-3,2C9P4.3,73.3,mu_pos,0,4,3,CF,cephalothin,cephalosporin,16.76,17,2,
10-Jun-15,0,1,6,15-6-T-H6-C2-1,C6P2.1,37.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,16.76,17,2,
2-Jul-15,1,1,1,15-7-T-H1-C7-2,2C1P7.2,6.2,mu_pos,0,1,2,AMC,amoxicillin-clavulanate,beta-lactam,16.77,17,2,
10-Jun-15,0,1,4,15-6-T-H4-C4-2,C4P1.2,26.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,16.78,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C5-1,2C7P5.1,62.1,mu_pos,0,3,1,AMC,amoxicillin-clavulanate,beta-lactam,16.79,17,2,
12-Jun-15,0,1,6,15-6-T-H6-B3-2,C6B3.2,43.2,mu_pos,1,,2,AMC,amoxicillin-clavulanate,beta-lactam,16.8,17,2,
12-Jun-15,0,0,5,15-6-P-H5-C4-3,C5P4.3,94.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,16.81,17,2,
2-Jul-15,1,1,1,15-7-T-H1-B6-3,2C1B6.3,15.3,mu_pos,1,1,3,CF,cephalothin,cephalosporin,16.82,17,2,
12-Jun-15,0,0,5,15-6-P-H5-C4-2,C5P4.2,93.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,16.84,17,2,
2-Jul-15,1,1,1,15-7-T-H1-B2-3,2C1B2.3,11.3,mu_pos,1,1,3,C,Chloramphenicol,Chloramphenicol,16.84,17,2,
2-Jul-15,1,1,6,15-7-T-H6-C1-3,2C6P1.3,47.3,mu_pos,0,3,3,CF,cephalothin,cephalosporin,16.85,17,2,
2-Jul-15,1,1,4,15-7-T-H4-C7-1,2C4P7.1,41.1,mu_neg,0,2,1,CIP,ciprofloxacin,fluoroquinolone,16.85,17,2,
12-Jun-15,0,0,9,15-6-P-H9-C5-2,C9P5.2,115.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,16.86,17,2,
2-Jul-15,1,1,1,15-7-T-H1-C4-1,2C1P4.1,3.1,mu_pos,0,1,1,CF,cephalothin,cephalosporin,16.86,17,2,
2-Jul-15,1,1,10,15-7-T-H10-C8-1,2C10P8.1,87.1,mu_pos,0,4,1,CF,cephalothin,cephalosporin,16.86,17,2,
12-Jun-15,0,1,6,15-6-T-H6-B1-3,C6B1.3,41.3,mu_pos,1,,3,AMC,amoxicillin-clavulanate,beta-lactam,16.87,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C3-1,2C7P3.1,60.1,mu_pos,0,3,1,AMC,amoxicillin-clavulanate,beta-lactam,16.87,17,2,
12-Jun-15,0,0,8,15-6-P-H8-C1-3,C8P1.3,106.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,16.87,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C8-3,2C7P8.3,64.3,mu_pos,0,3,3,CF,cephalothin,cephalosporin,16.87,17,2,
2-Jul-15,1,1,9,15-7-T-H9-C3-3,2C9P3.3,72.3,mu_pos,0,4,3,AM,ampicillin,beta-lactam,16.88,17,2,
2-Jul-15,1,1,1,15-7-T-H1-C9-2,2C1P9.2,8.2,mu_pos,0,1,2,AM,ampicillin,beta-lactam,16.89,17,2,
2-Jul-15,1,1,1,15-7-T-H1-B10-3,2C1B10.3,19.3,mu_pos,1,1,3,AM,ampicillin,beta-lactam,16.89,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C2-3,2C3P2.3,26.3,mu_pos,0,2,3,G,sulfisoxazole,sulfonamide,16.89,17,2,
10-Jun-15,0,1,2,15-6-T-H2-C1-2,C2P1.2,16.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,16.91,17,2,
2-Jul-15,1,1,4,15-7-T-H4-C1-2,2C4P1.2,35.2,mu_pos,0,2,2,AMC,amoxicillin-clavulanate,beta-lactam,16.92,17,2,
2-Jul-15,1,1,6,15-7-T-H6-B9-2,2C6B9.2,56.2,mu_pos,1,3,2,CF,cephalothin,cephalosporin,16.92,17,2,
12-Jun-15,0,1,10,15-6-T-H10-C4-1,C10P4.1,69.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,16.93,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C5-3,2C3P5.3,29.3,mu_pos,0,2,3,CF,cephalothin,cephalosporin,16.93,17,2,
12-Jun-15,0,0,10,15-6-P-H10-C4-1,C10P4.1,119.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,16.94,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C1-1,2C7P1.1,58.1,mu_pos,0,3,1,AM,ampicillin,beta-lactam,16.95,17,2,
2-Jul-15,1,1,1,15-7-T-H1-B8-3,2C1B8.3,17.3,mu_pos,1,1,3,AMC,amoxicillin-clavulanate,beta-lactam,16.95,17,2,
12-Jun-15,0,1,9,15-6-T-H9-C2-2,C9P2.2,62.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,16.95,17,2,
2-Jul-15,1,1,9,15-7-T-H9-C1-1,2C9P1.1,70.1,mu_pos,0,4,1,CF,cephalothin,cephalosporin,16.95,17,2,
12-Jun-15,0,1,10,15-6-T-H10-C2-1,C10P2.1,67.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,16.96,17,2,
10-Jun-15,0,1,1,15-6-T-H1-B8-1,C1B8.1,8.1,mu_neg,1,,1,AMC,amoxicillin-clavulanate,beta-lactam,16.97,17,2,
12-Jun-15,0,1,6,15-6-T-H6-B1-1,C6B1.1,41.1,mu_pos,1,,1,AM,ampicillin,beta-lactam,16.98,17,2,
12-Jun-15,0,0,1,15-6-P-H1-C5-1,C1P5.1,75.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,16.98,17,2,
12-Jun-15,0,0,1,15-6-P-H1-C5-3,C1P5.3,75.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,16.98,17,2,
2-Jul-15,1,1,1,15-7-T-H1-B6-2,2C1B6.2,15.2,mu_pos,1,1,2,AMC,amoxicillin-clavulanate,beta-lactam,16.98,17,2,
12-Jun-15,0,1,10,15-6-T-H10-C4-3,C10P4.3,69.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,16.98,17,2,
12-Jun-15,0,0,3,15-6-P-H3-C1-1,C3P1.1,81.1,mu_pos,0,,1,G,sulfisoxazole,sulfonamide,16.98,17,2,
2-Jul-15,1,1,5,15-7-T-H5-C1-1,2C5P1.1,43.1,mu_pos,0,2,1,AM,ampicillin,beta-lactam,16.99,17,2,
10-Jun-15,0,1,1,15-6-T-H1-C5-2,C1P5.2,15.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,16.99,17,2,
2-Jul-15,1,1,1,15-7-T-H1-B6-2,2C1B6.2,15.2,mu_pos,1,1,2,ENO,enrofloxacin ,fluoroquinolone,17,17,2,
12-Jun-15,0,0,1,15-6-P-H1-C3-1,C1P3.1,73.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,17.01,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C5-2,2C7P5.2,62.2,mu_pos,0,3,2,CF,cephalothin,cephalosporin,17.01,17,2,
12-Jun-15,0,0,7,15-6-P-H7-C1-3,C7P1.3,101.3,mu_pos,0,,3,CIP,ciprofloxacin,fluoroquinolone,17.01,17,2,
2-Jul-15,1,1,10,15-7-T-H10-C5-2,2C10P5.2,84.2,mu_pos,0,4,2,ENO,enrofloxacin ,fluoroquinolone,17.01,17,2,
12-Jun-15,0,0,2,15-6-P-H2-C1-1,C2P1.1,76.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,17.02,17,2,
12-Jun-15,0,1,7,15-6-T-H7-C2-3,C7P2.3,52.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.03,17,2,
12-Jun-15,0,0,1,15-6-P-H1-C4-1,C1P4.1,74.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,17.03,17,2,
10-Jun-15,0,1,1,15-6-T-H1-B2-1,C1B2.1,2.1,0,1,,1,ENO,enrofloxacin ,fluoroquinolone,17.03,17,2,
10-Jun-15,0,1,1,15-6-T-H1-B2-2,C1B2.2,2.2,0,1,,2,ENO,enrofloxacin ,fluoroquinolone,17.03,17,2,
12-Jun-15,0,0,4,15-6-P-H4-C2-1,C4P2.1,87.1,mu_pos,0,,1,G,sulfisoxazole,sulfonamide,17.03,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C2-2,2C7P2.2,59.2,mu_pos,0,3,2,AM,ampicillin,beta-lactam,17.04,17,2,
10-Jun-15,0,1,5,15-6-T-H5-C4-1,C5P4.1,34.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,17.04,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C1-2,2C7P1.2,58.2,mu_pos,0,3,2,CF,cephalothin,cephalosporin,17.04,17,2,
10-Jun-15,0,1,1,15-6-T-H1-C5-3,C1P5.3,15.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,17.05,17,2,
12-Jun-15,0,1,6,15-6-T-H6-B3-1,C6B3.1,43.1,mu_pos,1,,1,G,sulfisoxazole,sulfonamide,17.05,17,2,
12-Jun-15,0,0,5,15-6-P-H5-C5-1,C5P5.1,95.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,17.06,17,2,
2-Jul-15,1,1,10,15-7-T-H10-C7-3,2C10P7.3,86.3,mu_pos,0,4,3,CF,cephalothin,cephalosporin,17.06,17,2,
12-Jun-15,0,1,10,15-6-T-H10-C2-3,C10P2.3,67.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.07,17,2,
2-Jul-15,1,1,1,15-7-T-H1-B10-1,2C1B10.1,19.1,mu_pos,1,1,1,AM,ampicillin,beta-lactam,17.09,17,2,
12-Jun-15,0,0,5,15-6-P-H5-C5-3,C5P5.3,95.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,17.1,17,2,
12-Jun-15,0,0,8,15-6-P-H8-C2-2,C8P2.2,107.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,17.1,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C4-3,2C7P4.3,61.3,mu_pos,0,3,3,AM,ampicillin,beta-lactam,17.1,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C1-2,2C3P1.2,25.2,mu_pos,0,2,2,AMC,amoxicillin-clavulanate,beta-lactam,17.1,17,2,
12-Jun-15,0,0,5,15-6-P-H5-C5-2,C5P5.2,95.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,17.1,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C10-2,2C3P10.2,34.2,mu_pos,0,2,2,AM,ampicillin,beta-lactam,17.11,17,2,
12-Jun-15,0,0,3,15-6-P-H3-C4-3,C3P4.3,84.3,mu_pos,0,,3,G,sulfisoxazole,sulfonamide,17.11,17,2,
10-Jun-15,0,1,1,15-6-T-H1-B7-2,C1B7.2,7.2,mu_neg,1,,2,ENO,enrofloxacin ,fluoroquinolone,17.11,17,2,
2-Jul-15,1,1,10,15-7-T-H10-C3-3,2C10P3.3,82.3,mu_pos,0,4,3,ENO,enrofloxacin ,fluoroquinolone,17.11,17,2,
12-Jun-15,0,0,7,15-6-P-H7-C3-2,C7P3.2,103.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,17.12,17,2,
12-Jun-15,0,0,10,15-6-P-H10-C4-2,C10P4.2,119.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,17.12,17,2,
10-Jun-15,0,1,1,15-6-T-H1-B4-2,C1B4.2,4.2,0,1,,2,ENO,enrofloxacin ,fluoroquinolone,17.12,17,2,
10-Jun-15,0,1,4,15-6-T-H4-C4-1,C4P2.1,27.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,17.13,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C4-3,2C3P4.3,28.3,mu_pos,0,2,3,AM,ampicillin,beta-lactam,17.13,17,2,
12-Jun-15,0,1,7,15-6-T-H7-C3-2,C7P3.2,53.2,mu_pos,0,,2,C,Chloramphenicol,Chloramphenicol,17.13,17,2,
2-Jul-15,1,1,1,15-7-T-H1-B4-2,2C1B4.2,13.2,mu_neg,1,1,2,AM,ampicillin,beta-lactam,17.14,17,2,
12-Jun-15,0,0,7,15-6-P-H7-C3-1,C7P3.1,103.1,mu_pos,0,,1,G,sulfisoxazole,sulfonamide,17.14,17,2,
10-Jun-15,0,1,1,15-6-T-H1-B10-2,C1B10.2,10.2,mu_neg,1,,2,AMC,amoxicillin-clavulanate,beta-lactam,17.15,17,2,
2-Jul-15,1,1,1,15-7-T-H1-C9-1,2C1P9.1,8.1,mu_pos,0,1,1,G,sulfisoxazole,sulfonamide,17.15,17,2,
10-Jun-15,0,1,6,15-6-T-H6-C1-2,C6P1.2,36.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,17.15,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C5-3,2C7P5.3,62.3,mu_pos,0,3,3,CF,cephalothin,cephalosporin,17.16,17,2,
12-Jun-15,0,0,1,15-6-P-H1-C3-2,C1P3.2,73.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,17.17,17,2,
12-Jun-15,0,0,6,15-6-P-H6-C3-2,C6P3.2,98.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,17.17,17,2,
12-Jun-15,0,0,8,15-6-P-H8-C1-1,C8P1.1,106.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,17.17,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C5-3,2C3P5.3,29.3,mu_pos,0,2,3,AM,ampicillin,beta-lactam,17.18,17,2,
12-Jun-15,0,1,7,15-6-T-H7-C2-2,C7P2.2,52.2,mu_pos,0,,2,G,sulfisoxazole,sulfonamide,17.18,17,2,
2-Jul-15,1,1,1,15-7-T-H1-C4-2,2C1P4.2,3.2,mu_pos,0,1,2,CF,cephalothin,cephalosporin,17.19,17,2,
12-Jun-15,0,0,10,15-6-P-H10-C3-1,C10P3.1,118.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,17.2,17,2,
12-Jun-15,0,1,6,15-6-T-H6-B8-1,C6B8.1,48.1,mu_neg,1,,1,AMC,amoxicillin-clavulanate,beta-lactam,17.21,17,2,
12-Jun-15,0,1,6,15-6-T-H6-B4-3,C6B4.3,44.3,mu_pos,1,,3,CF,cephalothin,cephalosporin,17.21,17,2,
12-Jun-15,0,0,9,15-6-P-H9-C4-2,C9P4.2,114.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,17.21,17,2,
12-Jun-15,0,1,7,15-6-T-H7-C5-2,C7P5.2,55.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,17.21,17,2,
10-Jun-15,0,1,2,15-6-T-H2-C1-1,C2P1.1,16.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,17.22,17,2,
12-Jun-15,0,1,7,15-6-T-H7-C3-2,C7P3.2,53.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,17.22,17,2,
12-Jun-15,0,1,8,15-6-T-H8-C5-2,C8P5.2,60.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,17.22,17,2,
2-Jul-15,1,1,1,15-7-T-H1-C6-1,2C1P6.1,5.1,mu_pos,0,1,1,AMC,amoxicillin-clavulanate,beta-lactam,17.22,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C10-3,2C3P10.3,34.3,mu_pos,0,2,3,C,Chloramphenicol,Chloramphenicol,17.22,17,2,
12-Jun-15,0,0,6,15-6-P-H6-C3-1,C6P3.1,98.1,mu_pos,0,,1,G,sulfisoxazole,sulfonamide,17.22,17,2,
12-Jun-15,0,0,6,15-6-P-H6-C5-3,C6P5.3,100.3,mu_pos,0,,3,G,sulfisoxazole,sulfonamide,17.22,17,2,
12-Jun-15,0,0,5,15-6-P-H5-C2-1,C5P2.1,91.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,17.23,17,2,
2-Jul-15,1,1,6,15-7-T-H6-C1-2,2C6P1.2,47.2,mu_pos,0,3,2,CF,cephalothin,cephalosporin,17.23,17,2,
10-Jun-15,0,1,3,15-6-T-H3-C4-2,C3P4.2,24.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,17.23,17,2,
12-Jun-15,0,0,5,15-6-P-H5-C2-2,C5P2.2,92.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,17.23,17,2,
12-Jun-15,0,1,8,15-6-T-H8-C1-1,C8P1.1,56.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,17.24,17,2,
12-Jun-15,0,0,10,15-6-P-H10-C2-2,C10P2.2,117.2,mu_pos,0,,2,G,sulfisoxazole,sulfonamide,17.25,17,2,
2-Jul-15,1,1,10,15-7-T-H10-C5-1,2C10P5.1,84.1,mu_pos,0,4,1,ENO,enrofloxacin ,fluoroquinolone,17.25,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C4-1,2C7P4.1,61.1,mu_pos,0,3,1,AM,ampicillin,beta-lactam,17.26,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C3-2,2C3P3.2,27.2,mu_pos,0,2,2,AMC,amoxicillin-clavulanate,beta-lactam,17.26,17,2,
10-Jun-15,0,1,1,15-6-T-H1-B6-1,C1B6.1,6.1,0,1,,1,ENO,enrofloxacin ,fluoroquinolone,17.27,17,2,
10-Jun-15,0,1,3,15-6-T-H3-C4-1,C3P4.1,24.1,mu_neg,0,,1,AM,ampicillin,beta-lactam,17.28,17,2,
12-Jun-15,0,0,9,15-6-P-H9-C1-1,C9P1.1,111.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,17.28,17,2,
12-Jun-15,0,1,10,15-6-T-H10-C5-3,C10P5.3,70.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.28,17,2,
10-Jun-15,0,1,1,15-6-T-H1-B6-3,C1B6.3,6.3,mu_neg,1,,3,ENO,enrofloxacin ,fluoroquinolone,17.28,17,2,
12-Jun-15,0,1,10,15-6-T-H10-C1-1,C10P1.1,66.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,17.29,17,2,
2-Jul-15,1,1,9,15-7-T-H9-C6-2,2C9P6.2,75.2,mu_pos,0,4,2,CF,cephalothin,cephalosporin,17.29,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C4-2,2C7P4.2,61.2,mu_pos,0,3,2,CF,cephalothin,cephalosporin,17.3,17,2,
2-Jul-15,1,1,4,15-7-T-H4-C3-3,2C4P3.3,37.3,mu_pos,0,2,3,G,sulfisoxazole,sulfonamide,17.3,17,2,
10-Jun-15,0,1,6,15-6-T-H6-C1-3,C6P1.3,36.3,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,17.31,17,2,
2-Jul-15,1,1,1,15-7-T-H1-C8-2,2C1P8.2,7.2,mu_pos,0,1,2,C,Chloramphenicol,Chloramphenicol,17.32,17,2,
12-Jun-15,0,0,3,15-6-P-H3-C4-2,C3P4.2,84.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,17.32,17,2,
12-Jun-15,0,0,3,15-6-P-H3-C5-2,C3P5.2,85.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,17.32,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C1-1,2C3P1.1,25.1,mu_pos,0,2,1,AM,ampicillin,beta-lactam,17.35,17,2,
2-Jul-15,1,1,1,15-7-T-H1-B4-1,2C1B4.1,13.1,mu_pos,1,1,1,AMC,amoxicillin-clavulanate,beta-lactam,17.35,17,2,
2-Jul-15,1,1,7,15-7-T-H7-C4-3,2C7P4.3,61.3,mu_pos,0,3,3,CF,cephalothin,cephalosporin,17.35,17,2,
12-Jun-15,0,0,9,15-6-P-H9-C4-2,C9P4.2,114.2,mu_pos,0,,2,G,sulfisoxazole,sulfonamide,17.35,17,2,
10-Jun-15,0,1,5,15-6-T-H5-C2-2,C5P2.2,32.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,17.36,17,2,
2-Jul-15,1,1,4,15-7-T-H4-C5-3,2C4P5.3,39.3,mu_pos,0,2,3,AM,ampicillin,beta-lactam,17.36,17,2,
2-Jul-15,1,1,4,15-7-T-H4-C5-3,2C4P5.3,39.3,mu_pos,0,2,3,AMC,amoxicillin-clavulanate,beta-lactam,17.36,17,2,
10-Jun-15,0,1,4,15-6-T-H4-C4-1,C4P2.1,27.1,mu_pos,0,,1,C,Chloramphenicol,Chloramphenicol,17.36,17,2,
12-Jun-15,0,0,1,15-6-P-H1-C1-2,C1P1.2,71.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,17.36,17,2,
12-Jun-15,0,0,3,15-6-P-H3-C3-3,C3P3.3,83.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.36,17,2,
12-Jun-15,0,0,9,15-6-P-H9-C5-3,C9P5.3,115.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.36,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C2-2,2C3P2.2,26.2,mu_pos,0,2,2,AM,ampicillin,beta-lactam,17.37,17,2,
12-Jun-15,0,0,4,15-6-P-H4-C4-2,C4P1.2,86.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,17.37,17,2,
12-Jun-15,0,0,4,15-6-P-H4-C2-2,C4P2.2,87.2,mu_pos,0,,2,G,sulfisoxazole,sulfonamide,17.37,17,2,
12-Jun-15,0,1,6,15-6-T-H6-B6-2,C6B6.2,46.2,mu_pos,1,,2,CF,cephalothin,cephalosporin,17.38,17,2,
10-Jun-15,0,1,1,15-6-T-H1-B9-3,C1B9.3,9.3,mu_neg,1,,3,ENO,enrofloxacin ,fluoroquinolone,17.38,17,2,
2-Jul-15,1,1,1,15-7-T-H1-C7-1,2C1P7.1,6.1,mu_pos,0,1,1,G,sulfisoxazole,sulfonamide,17.39,17,2,
2-Jul-15,1,1,4,15-7-T-H4-C5-1,2C4P5.1,39.1,mu_pos,0,2,1,AM,ampicillin,beta-lactam,17.4,17,2,
2-Jul-15,1,1,8,15-7-T-H8-C3-1,2C8P3.1,69.1,mu_pos,0,4,1,CF,cephalothin,cephalosporin,17.4,17,2,
2-Jul-15,1,1,6,15-7-T-H6-B9-1,2C6B9.1,56.1,mu_pos,1,3,1,ENO,enrofloxacin ,fluoroquinolone,17.41,17,2,
10-Jun-15,0,1,2,15-6-T-H2-C5-2,C2P5.2,20.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,17.43,17,2,
2-Jul-15,1,1,4,15-7-T-H4-C1-1,2C4P1.1,35.1,mu_pos,0,2,1,CF,cephalothin,cephalosporin,17.43,17,2,
12-Jun-15,0,0,4,15-6-P-H4-C2-3,C4P2.3,87.3,mu_pos,0,,3,G,sulfisoxazole,sulfonamide,17.43,17,2,
10-Jun-15,0,1,1,15-6-T-H1-B10-3,C1B10.3,10.3,mu_neg,1,,3,ENO,enrofloxacin ,fluoroquinolone,17.43,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C10-2,2C3P10.2,34.2,mu_pos,0,2,2,AMC,amoxicillin-clavulanate,beta-lactam,17.44,17,2,
2-Jul-15,1,1,3,15-7-T-H3-C2-3,2C3P2.3,26.3,mu_pos,0,2,3,CF,cephalothin,cephalosporin,17.44,17,2,
10-Jun-15,0,1,2,15-6-T-H2-C5-2,C2P5.2,20.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,17.45,17,2,
12-Jun-15,0,0,2,15-6-P-H2-C4-3,C2P4.3,79.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.45,17,2,
2-Jul-15,1,1,6,15-7-T-H6-B6-3,2C6B6.3,53.3,mu_neg,1,3,3,CF,cephalothin,cephalosporin,17.45,17,2,
12-Jun-15,0,1,8,15-6-T-H8-C5-3,C8P5.3,60.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,17.46,17,2,
2-Jul-15,1,1,6,15-7-T-H6-B1-1,2C6B2.1,49.1,mu_pos,1,3,1,AMC,amoxicillin-clavulanate,beta-lactam,17.47,17,2,
2-Jul-15,1,1,6,15-7-T-H6-B1-2,2C6B1.2,48.2,mu_pos,1,3,2,C,Chloramphenicol,Chloramphenicol,17.47,17,2,
12-Jun-15,0,1,10,15-6-T-H10-C5-2,C10P5.2,70.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,17.48,17,2,
